subject	activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccmeanFreqX	fBodyAccmeanFreqY	fBodyAccmeanFreqZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyAccJerkmeanFreqX	fBodyAccJerkmeanFreqY	fBodyAccJerkmeanFreqZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyGyromeanFreqX	fBodyGyromeanFreqY	fBodyGyromeanFreqZ	fBodyAccMagmean	fBodyAccMagstd	fBodyAccMagmeanFreq	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyAccJerkMagmeanFreq	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroMagmeanFreq	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd	fBodyBodyGyroJerkMagmeanFreq
29	WALKING_DOWNSTAIRS	0.293140441083333	-0.01494121505625	-0.098133998489583	0.167383602458333	-0.12246346700625	-0.223177999879167	0.948486215	-0.076096295229167	0.091965045416667	-0.9417361925	-0.91390306375	-0.869300904791667	0.063687196547917	0.00062101696875	-0.014064298310417	-0.023952574044375	-0.07734083835625	-0.478764185	-0.037412607095729	-0.085104588989583	0.082224407466667	-0.282077257508333	-0.390460137708333	-0.311122615416667	-0.074398646997917	-0.067148230536458	-0.035964843027083	-0.347807556958333	-0.693469035833333	-0.379769406458333	0.103705165666667	0.1344811501875	0.103705165666667	0.1344811501875	-0.138637624454167	-0.030769337204167	-0.122968108816667	-0.26740979843125	-0.539174456458333	-0.59705704875	0.110663200244167	-0.02122937175	-0.266692150208333	0.187438624270833	-0.239349053641667	-0.262073242045833	-0.403870434583333	0.1828974943125	0.045375675810625	-0.038245821333333	-0.097785065954167	-0.411173451875	-0.098637915622917	-0.120381521220833	-0.547320886875	-0.270161022958333	-0.206525790529167	-0.135910897154167	-0.18941800145	-0.463125032083333	-0.199225894479167	-0.319123137947917	-0.354872689583333	-0.416165845833333	-0.172300403285625	-0.376915788125	-0.020165650250833	0.115973968158333	-0.033086811122917	0.020422311380833	0.000448896304792	-0.079771432485417	0.032732297179167	-0.381459881875	-0.323024575098542	-0.1015920763425	-0.596578626041667	-0.626675982083333	0.084473724727083
30	WALKING_DOWNSTAIRS	0.283190646967742	-0.017438390020484	-0.099978142232258	-0.057770316354839	-0.027262807770968	-0.217275690290323	0.958000491451613	-0.126710371903226	0.028808167465323	-0.958890388709677	-0.918678752419355	-0.87766706	0.088393303704839	-0.007561107541935	-0.011830142303226	-0.226643901120968	-0.194656096556452	-0.467070153387097	-0.074559130175968	-0.069311241195161	0.089576779706452	-0.265923160895161	-0.285392416354839	-0.29537036283871	-0.061595458387097	-0.049680764025806	-0.054359522932258	-0.542764507096774	-0.613796303064516	-0.498882854032258	-0.037390112246936	-0.013577120882258	-0.037390112246936	-0.013577120882258	-0.293738801622581	-0.125283184512903	-0.095537320533871	-0.208267542032258	-0.574337006451613	-0.617662073548387	-0.106966957087097	-0.021663705424194	-0.25806736666129	-0.040525709156774	-0.093468261377419	-0.257393372287097	-0.463302877096774	-0.064094564559677	0.042880988962903	-0.234923146633871	-0.224992780432258	-0.399688694032258	-0.289802729403226	-0.217432019258065	-0.535515048387097	-0.307116650137097	-0.425051654887097	-0.168340698203226	-0.263061628069355	-0.348065119677419	-0.263720763854839	-0.278386596338226	-0.255732054951613	-0.371541476129032	-0.395770150677419	-0.286467078274194	-0.252762856822581	0.004101510343548	-0.178535173268548	-0.072482764933871	-0.125961400367742	-0.133124304612577	-0.125210388757581	-0.356772347348871	-0.252361882572581	-0.175931348782258	-0.617578814032258	-0.645503942419355	0.022715839320968
1	WALKING_UPSTAIRS	0.255461689622641	-0.02395314926434	-0.09730200209434	-0.35470802509434	-0.002320265016981	-0.01947923884717	0.89335109754717	-0.362153364339623	-0.075402939754717	-0.956367027924528	-0.952849233207547	-0.912379410377358	0.101372729922642	0.019486307618868	-0.045562544911321	-0.446843887735849	-0.378274426037736	-0.706593530943396	0.050549379754717	-0.166170015088679	0.058359546398113	-0.544871104528302	0.004105183798113	-0.50716867490566	-0.122232768011321	-0.042148588450943	-0.040712552765472	-0.614786508490566	-0.601696656226415	-0.606332002264151	-0.129927630735849	-0.324970929245283	-0.129927630735849	-0.324970929245283	-0.466503446226415	-0.478991622075472	-0.126735589969811	-0.14861931805283	-0.59488286509434	-0.648553044339623	-0.404321784150943	-0.190976720811321	-0.433349702075472	-0.337428188679245	0.021769510656604	0.085956554384906	-0.418735000377359	-0.160697213516981	-0.520114793584906	-0.479875245660377	-0.41344458754717	-0.685474353962264	-0.461907025849057	-0.381777065283019	-0.726040200754717	-0.377023128301887	-0.509495531698113	-0.551104284150943	-0.492611667924528	-0.319474609056604	-0.453597213018868	-0.565892490754717	0.151538905566038	-0.57170784	-0.187450247737736	-0.473574786603774	-0.133373904258491	-0.352395944716981	-0.416260101509434	-0.097743349641509	-0.44265216245283	-0.533059853773585	0.085352409154717	-0.325961457396226	-0.182985518264151	-0.219303376110566	-0.634665082075472	-0.693930521509434	0.114277342454717
2	WALKING_UPSTAIRS	0.247164790395833	-0.021412113204583	-0.152513899520833	-0.304376406458333	0.108027279889583	-0.112121021220833	0.790717418541667	-0.416214890416667	-0.195888238891667	-0.934407739791667	-0.92376745375	-0.878004056875	0.074450783957292	-0.009709855143333	0.01948143925	-0.276121886479167	-0.185648954220833	-0.5737463525	-0.057691263458333	-0.032088309739583	0.068837402166667	-0.439253058958333	-0.466298336666667	-0.163995791679167	-0.082885800133333	-0.042405370845833	-0.0445157481625	-0.464854363125	-0.645491337708333	-0.467595961041667	-0.107322679520833	-0.205977045295833	-0.107322679520833	-0.205977045295833	-0.321268911041667	-0.21738939458125	-0.219713472958333	-0.377532167604167	-0.572816438541667	-0.597291719166667	-0.266720933270833	0.009924458818542	-0.281001986202083	-0.320582414375	0.084880279108333	-0.09454497643125	-0.281748011416667	-0.061889445895833	-0.236589092316958	-0.258639439729167	-0.1878421317125	-0.522728063333333	-0.365415441458333	-0.243554146666667	-0.625090981458333	-0.049114292354167	-0.287688885375	-0.374218484791667	-0.331643577458333	-0.488086123958333	-0.248601122	-0.476358845625	-0.459758488958333	-0.218072471479167	-0.115324433733333	-0.130357850675	-0.077341811729167	-0.14531853915625	-0.36672824375	0.107680395229167	-0.189511136902083	-0.2604238389625	-0.011916823358333	-0.450612184791667	-0.438620401875	-0.022752769044375	-0.60079849625	-0.621820202916667	0.046743399104167
3	WALKING_UPSTAIRS	0.260819873067797	-0.032410941055593	-0.110064863437288	-0.313123437627119	0.011628081337288	-0.369754604067797	0.883533436101695	-0.382851153728814	-0.162943955254237	-0.944040819322034	-0.909825953898305	-0.909469675084746	0.042688098618644	0.039724927048475	0.02082055381017	-0.458364616949153	-0.251680364540678	-0.708551711864407	0.072198030932203	-0.139275405637288	0.0215603697	-0.456039262525424	-0.582742845932203	-0.492327305084746	-0.115510569491525	-0.040037251049153	-0.049818087430509	-0.507270757966102	-0.775774143389831	-0.573433947627119	-0.184014895	-0.333597432542373	-0.184014895	-0.333597432542373	-0.436901159491525	-0.439020591694915	-0.347321812220339	-0.408886653186441	-0.658861401355932	-0.718028040338983	-0.392004211474576	-0.078809415664407	-0.504494528474576	-0.285333024050847	-0.00803987529661	-0.350797226271186	-0.461249740508475	-0.100019162177966	-0.278895911347458	-0.478434306271186	-0.283772547471017	-0.677314534067797	-0.486446509661017	-0.268191523644068	-0.738705863898305	-0.325151127440678	-0.453789820355932	-0.442664136271186	-0.378216681762712	-0.637293508305085	-0.431503361525424	-0.484820991355932	-0.556045947118644	-0.561097649661017	-0.145536204410169	-0.339321487559322	-0.102013834094915	-0.315866079491525	-0.447994369152542	0.023821874533898	-0.412920898474576	-0.48060920220339	0.090494409152542	-0.514211583728814	-0.445181802430508	-0.177730591459322	-0.716877778644068	-0.740033436271186	0.075384358466102
4	WALKING_UPSTAIRS	0.270876696730769	-0.031980429572962	-0.114219455519231	-0.204933042903846	-0.066689910518077	-0.372137777692308	0.946264314423077	-0.232944304615385	0.084167538288462	-0.958495235576923	-0.923376019038462	-0.919619453269231	0.056097190963462	0.023401899315385	0.003402808367308	-0.380488027307692	-0.281543175326923	-0.726495311923077	0.039382519894231	-0.085947168359615	0.084375384338462	-0.454431043269231	-0.551185569230769	-0.360811047884615	-0.1314720713	-0.039050882886539	-0.072249626080769	-0.533666803846154	-0.840722752692308	-0.556236584807692	-0.153703935357692	-0.212012300480769	-0.153703935357692	-0.212012300480769	-0.400922254807692	-0.437261477884615	-0.299779407884615	-0.510974134423077	-0.686978374423077	-0.755270457692308	-0.294488270365385	-0.117109161492308	-0.524655722692308	-0.173217219014423	-0.101434446040385	-0.345109817692308	-0.486811749615385	-0.066234847548077	-0.230536706554615	-0.418304647307692	-0.297805187243462	-0.690106934230769	-0.396762584807692	-0.314525030788462	-0.762772175	-0.379653611346154	-0.39270192625	-0.319649297096154	-0.3710689925	-0.684310201538462	-0.350765737115385	-0.483548693461538	-0.489824279230769	-0.424533512307692	-0.206073104096154	-0.491527600961538	-0.130134208057692	-0.276825498230769	-0.301005898461538	-0.108017171661154	-0.397406285	-0.497324087307692	0.049746273694231	-0.575794072115385	-0.552489628846154	-0.150274479246154	-0.740749226346154	-0.794209483076923	0.179517012258654
5	WALKING_UPSTAIRS	0.268459469914894	-0.032526975515319	-0.107471453914894	-0.045723777985106	0.185022459476596	-0.308938978787234	0.936821834893617	-0.265942569148936	-0.023203536424894	-0.95357996893617	-0.900511719787234	-0.92141958	0.079544348382979	0.014013036310638	-0.025590953282766	-0.223896564340426	-0.125026612744681	-0.63836903212766	0.039519112148936	-0.117195551802128	0.042444281948936	-0.443342262340426	-0.440345826382979	-0.26545133312766	-0.143029686361702	-0.055989577739362	-0.0534895401	-0.305245202489362	-0.631822048297872	-0.282154378489362	0.043556202198936	-0.136736383765957	0.043556202198936	-0.136736383765957	-0.247403476914894	-0.310186545957447	-0.235516929306383	-0.354687870212766	-0.47348816787234	-0.557988065531915	-0.161485339978723	0.072890315808511	-0.457470676808511	-0.004738196704255	0.165037631180851	-0.28925665906383	-0.427706137489362	-0.122487323859574	-0.135264615917021	-0.289725470425532	-0.19681792087234	-0.606717464680851	-0.22532784293617	-0.105311152804255	-0.668825711276596	-0.397835581489362	-0.577009359574468	-0.339640932702128	-0.263615096246809	-0.516609046808511	-0.139801393244681	-0.501685580212766	-0.403486393191489	-0.380378006808511	-0.061580335765957	-0.138063832148936	0.060813284023404	-0.169261525	-0.254091927148936	-0.020494853812766	-0.264674938957447	-0.378616675957447	0.124513300170213	-0.392564530851064	-0.440445051914894	-0.023400198777447	-0.571344138723404	-0.572485019787234	0.005786311209149
6	WALKING_UPSTAIRS	0.268229355098039	-0.027242538507059	-0.122082438784314	-0.050135018851373	0.189276117327451	-0.353519514896078	0.913632241568627	-0.340732608823529	-0.018460896439216	-0.959399425098039	-0.912900683137255	-0.906196352156863	0.07210675	0.003713434196078	-0.002378165794118	-0.180301156098039	-0.041399464672353	-0.560830688235294	-0.076740682558824	-0.051898198907255	0.066423402597647	-0.321973723647059	-0.315799901607843	-0.18390018167451	-0.065202449237843	-0.04577053545098	-0.057680004843529	-0.186763293747059	-0.486494120980392	-0.170814790834118	0.017779097443333	-0.079150884217647	0.017779097443333	-0.079150884217647	-0.207379799254902	-0.169970363039216	-0.12912124415098	-0.199893710196078	-0.342895367921569	-0.440079851313725	-0.131075372803922	0.097803509958824	-0.42724809972549	-0.021133562727647	0.159123777172549	-0.36587418445098	-0.44512058675098	-0.09488300326902	-0.066786791205882	-0.244812769960784	-0.122991594331373	-0.549314615882353	-0.186815074235294	-0.016981140970588	-0.571673957058824	-0.441959115607843	-0.501170339607843	-0.401683801941176	-0.115065008156863	-0.329653779629412	-0.046414211021569	-0.390248128039216	-0.31361857145098	-0.309998085098039	-0.055914014631373	-0.129471190964706	0.010292766611765	-0.081947939620392	-0.222161433666667	-0.014015434562745	-0.169868234496078	-0.177734840922353	-0.061237840770588	-0.230627015078431	-0.318173892545098	0.01448073165451	-0.45923633377451	-0.455937719019608	0.028505383646667
7	WALKING_UPSTAIRS	0.248706923078431	-0.027563900560784	-0.143769688803922	-0.29487297445098	-0.32616002254902	-0.145665025639216	0.81874656	-0.240950944117647	-0.403599709607843	-0.932823053333333	-0.939774255490196	-0.881675909607843	0.07246499385098	-0.000812387078431	-7.4519666666666E-05	-0.415153115882353	-0.519897595686274	-0.60780843627451	-0.138778108029412	-0.00247161973	0.139217071509804	-0.363853236862745	-0.572996820784314	-0.348980051411765	-0.085664086664706	-0.048221910519608	-0.072451747827451	-0.616812659215686	-0.671243739607843	-0.682184175686275	-0.198074437978431	-0.33474460745098	-0.198074437978431	-0.33474460745098	-0.458695232352941	-0.471265710980392	-0.239099165627451	-0.418144852156863	-0.661969771960784	-0.67642807254902	-0.336199426470588	-0.381590523137255	-0.317461021372549	-0.279870086215686	-0.341025552941176	-0.124912269443137	-0.432684590196078	-0.135079176790196	-0.273730521360588	-0.454647881960784	-0.53707567	-0.581764526862745	-0.426974025686275	-0.53419130254902	-0.631919608823529	-0.391182549629412	-0.425313822294118	-0.62755547372549	-0.383889342745098	-0.567920266470588	-0.408150266666667	-0.368636961470588	-0.579964614705882	-0.393062890647059	-0.329345936647059	-0.054117536043137	-0.346105575254902	-0.378618761568627	-0.415307106666667	-0.089227815341177	-0.45478324745098	-0.497441363137255	0.045863645860784	-0.533982945882353	-0.444994481882353	-0.165200896648451	-0.673327281960784	-0.704090967843137	0.047334927254902
8	WALKING_UPSTAIRS	0.258880152048781	-0.028241513634146	-0.11512211995122	-0.171712174634146	0.348768733170732	0.121187278790244	0.860368718780488	-0.291341491707317	-0.192306960631707	-0.926673287804878	-0.931032068536585	-0.876168930487805	0.081381680939512	0.014120592097561	-0.067458391926829	-0.186618895268293	-0.012350110492683	-0.447518179097561	0.19270447595122	-0.204205356087805	-0.072454602580488	-0.367428367219512	-0.066698086141463	0.337526477436585	-0.15544567414878	-0.027919577097561	-0.053409038243902	-0.40507069195122	-0.424675673414634	-0.430366658780488	0.121026629195122	-0.227200254219512	0.121026629195122	-0.227200254219512	-0.141494613465854	-0.228296364146341	0.166447991	-0.109327923829268	-0.400664014146341	-0.493975031707317	-0.166411065387805	0.263431399878049	-0.072949694112195	-0.175284990170732	0.30540146	0.133766193578049	-0.290117827804878	-0.100254405917073	-0.191852656439024	-0.200277249165854	-0.025795259063415	-0.386655803658537	-0.24733661795122	-0.070082146443902	-0.508248316829268	-0.115989564712683	-0.344029932341463	-0.368783012195122	-0.240260761682927	-0.113162144460976	0.16597418695122	-0.409955580780488	-0.047880251258537	0.263202878429268	-0.221044979219512	-0.184403755490244	-0.296234666504878	-0.13026451905122	-0.409282851707317	0.207071289558293	-0.131850567460976	-0.379266499780488	0.27454925895122	-0.229610952609756	-0.183325647134146	-0.128115003341463	-0.46327057804878	-0.575733290731707	0.251663318243902
9	WALKING_UPSTAIRS	0.262436475714286	-0.019510109997571	-0.125219003959184	-0.36144437755102	-0.302206203816327	-0.253434083542857	0.902647777755102	-0.037794782428571	-0.266009866857143	-0.954383557142857	-0.901317321632653	-0.89407107877551	0.06922662457551	0.001266122183673	0.007660466023673	-0.335291644693878	-0.586147012244898	-0.647296002040816	-0.16396719	-0.041258790957959	0.14569462592449	-0.343976630734694	-0.400859067959184	-0.138176481058776	-0.06846895933551	-0.030279745240816	-0.023632791118367	-0.660419534285714	-0.708604774693878	-0.65711420122449	-0.260727581428571	-0.400222037142857	-0.260727581428571	-0.400222037142857	-0.440667540204082	-0.445485397959184	-0.083323449006122	-0.425839761428571	-0.672840561836735	-0.748651255510204	-0.342735952653061	-0.405022798163265	-0.384710423408163	-0.369815777346939	-0.297641062755102	-0.244081808302041	-0.341219678720408	-0.247086151469388	-0.215203992816327	-0.402044750408163	-0.608498592040816	-0.615125710612245	-0.327421989591837	-0.590112916530612	-0.677831082857143	-0.427211088244898	-0.52927597244898	-0.547022216326531	-0.313941631326531	-0.499159202857143	-0.327698671183673	-0.361626377102041	-0.352033091612245	-0.165554554220408	-0.284881768510204	-0.414946340204082	-0.507490866734694	-0.372890348979592	-0.509929461428571	-0.00195427494898	-0.419533108571429	-0.484935752040816	0.02575974555102	-0.531482693877551	-0.456841325204082	-0.259962957795918	-0.734159449387755	-0.787781590816326	0.136001150144898
10	WALKING_UPSTAIRS	0.267121853404255	-0.014385492034043	-0.118180420834043	-0.161591924234043	-0.00555287692766	-0.073874493134043	0.931861027446809	-0.05656702787234	0.022752770201638	-0.959216072340425	-0.937039417446809	-0.864745838297872	0.064882930351064	0.026631428219149	-0.051337583185106	-0.187220175510638	-0.177803083425532	-0.607520480212766	0.073344716842553	-0.095460021644681	0.087966418295745	-0.308534708121277	0.041172466868085	-0.320509332297872	-0.157212539189362	-0.037234852252128	-0.036502173787234	-0.427291343617021	-0.60462905787234	-0.482244799361702	-0.026662329475745	-0.211537480214383	-0.026662329475745	-0.211537480214383	-0.262038042446809	-0.226010197889362	0.043857384685106	-0.113062673542979	-0.523462968510638	-0.618272355319149	-0.139410790617021	-0.039068822221277	-0.301206408085106	-0.171957349438298	-0.051628469647234	-0.034234723391489	-0.300390927148936	-0.003544923289362	-0.289969419042553	-0.20121432216383	-0.206872839212766	-0.553230667234043	-0.247598320858298	-0.202796129097872	-0.662894135319149	-0.230337514021277	-0.370854829787234	-0.328583308468085	-0.218524716912766	-0.235858986212766	-0.262763367170213	-0.34130162006383	0.171735785297872	-0.403822082765957	-0.235765046724681	-0.421428722680851	-0.135478697270213	-0.166866721574468	-0.361437534680851	0.087904962285106	-0.153553147382979	-0.334365043829787	0.178734933145745	-0.265371689148936	-0.166969377765957	-0.194447276040426	-0.600582998297872	-0.67129056212766	0.158591030929787
11	WALKING_UPSTAIRS	0.263775859277778	-0.030315782205556	-0.106797216481481	-0.238802959018519	-0.103167501868519	-0.203369399185185	0.892626155555556	-0.343576924814815	0.146633747092593	-0.953463105740741	-0.924360832962963	-0.906933171111111	0.096856168309259	-0.013262528925556	-0.015146389683333	-0.452961683518519	-0.428119229814815	-0.785359167222222	-0.082090970172778	-0.05669288087037	0.063805437996852	-0.501331630185185	-0.28204453962963	-0.694658851666667	-0.064524541375926	-0.071983468794444	-0.046076149625	-0.660431336111111	-0.809459436666667	-0.777173388518518	-0.132594623759259	-0.289592148148148	-0.132594623759259	-0.289592148148148	-0.509587701296296	-0.490485807222222	-0.255048336944444	-0.377909862407407	-0.757314813888889	-0.80112703962963	-0.355348902222222	-0.254645206944444	-0.551742083518519	-0.198733655611111	-0.088504814557407	-0.113701770190741	-0.52447937047037	-0.189232158777778	-0.486549897222222	-0.495927371666667	-0.455317917037037	-0.765387905555556	-0.458255021296296	-0.437276328518518	-0.803845087037037	-0.446992354759259	-0.461641074074074	-0.482497119833333	-0.471782782222222	-0.581167154444444	-0.674671878518519	-0.517811645740741	-0.153787850538889	-0.729928728518519	-0.245040398462963	-0.63553191687037	-0.183328377796296	-0.336061027407407	-0.376027878888889	-0.137089383	-0.475928501666667	-0.513703461481481	0.014901480092593	-0.55009966	-0.381223382777778	-0.377996100925926	-0.795986113703704	-0.822428718888889	0.015327026909259
12	WALKING_UPSTAIRS	0.272970338653846	-0.026357490340385	-0.107339730115385	-0.290149192307692	-0.103818259823077	-0.436697425576923	0.938371473269231	-0.259144202692308	-0.070250382096154	-0.960246289807692	-0.941378352307692	-0.938071183269231	0.072866081384615	-0.006894948867308	0.009066627934615	-0.359856972115385	-0.311328991057692	-0.719336352692308	-0.093123410176923	-0.041131451930769	0.089802275773077	-0.526659296134615	-0.522949798269231	-0.349614606153846	-0.045563887207692	-0.033540656905769	-0.065316729186539	-0.549999188461539	-0.761195612692308	-0.606412096538462	-0.229183927115385	-0.285844036153846	-0.229183927115385	-0.285844036153846	-0.432469300961538	-0.329827968269231	-0.316561585961538	-0.525686949063462	-0.674972132307692	-0.713406712307692	-0.321447925192308	-0.168341519859615	-0.560841212692308	-0.278929748076923	-0.130175559028846	-0.418599992115385	-0.420235639230769	-0.105269653898077	-0.217216987155769	-0.385843754230769	-0.333077590961538	-0.687929868653846	-0.39060122	-0.335926381307692	-0.750114855961538	-0.331247540442308	-0.380249904980769	-0.323446377115385	-0.426360331538462	-0.604711316153846	-0.406080936346154	-0.5604629635	-0.483918390576923	-0.396095719423077	-0.158314160701923	-0.351127976519231	-0.224541879673077	-0.290005418653846	-0.395285130961538	-0.001118437048077	-0.3208844625	-0.346565141730769	0.084226270498077	-0.594032515192308	-0.564435086711538	-0.107077796403846	-0.714332592115385	-0.733130764423077	0.097862434798654
13	WALKING_UPSTAIRS	0.258203939581818	-0.027739225391091	-0.125767265890909	-0.296284597454545	0.104470773801818	-0.217210568085455	0.847634313454545	-0.357404501636364	-0.207507170584727	-0.946441502363636	-0.922054968727273	-0.910271096181818	0.069244206754546	-0.001280097583636	-0.025412629929091	-0.487325539818182	-0.323333932218182	-0.660921263636364	-0.13829376226	0.003819669110909	0.116679563256364	-0.541066687090909	-0.403572169636364	-0.211805111745455	-0.066481717634546	-0.045305195403636	-0.066165391632727	-0.631037584	-0.678805915818182	-0.550880346909091	-0.10115350174	-0.326339622181818	-0.10115350174	-0.326339622181818	-0.456190454	-0.451225931090909	-0.237182958116364	-0.415658606181818	-0.631964902181818	-0.669216383090909	-0.382460736363636	-0.063656476581818	-0.404785239945455	-0.266081292363636	0.114656709636364	-0.184842227972182	-0.480080060363636	-0.247165637745455	-0.285177288672727	-0.506212135636364	-0.368996179072727	-0.631496434363636	-0.514337759454545	-0.319400410981818	-0.689235778909091	-0.323344232581818	-0.586022409090909	-0.504002904418182	-0.482113007636364	-0.492176104727273	-0.255338945927273	-0.562911002545455	-0.364283258727273	-0.272525011818182	-0.211194498501818	-0.293383223927273	-0.240720823	-0.367522800909091	-0.409065516363636	-0.15090472406	-0.425100006545455	-0.491090809090909	-0.027838009047273	-0.485477308909091	-0.470770800363636	-0.104131147823636	-0.656088544363636	-0.712261499636364	0.107301253870909
14	WALKING_UPSTAIRS	0.26242106612963	-0.020438818002407	-0.112279688983333	-0.309396717592593	0.307195533	0.609017879074074	0.688256122222222	-0.322680364814815	-0.49508872037037	-0.928523640925926	-0.907231431296296	-0.875450819074074	0.080330302222222	-0.018313115994444	0.003441994864815	-0.368780418888889	-0.336427181240741	-0.327868814314815	0.081384168503704	-0.123499570044444	-0.044138188666667	-0.454283337592593	0.476518714444444	0.564875818162963	-0.128266667862963	-0.020774973240741	-0.01372376202963	-0.646611034444444	-0.371479721296296	-0.359816626703704	0.140108204051852	-0.019768668501852	0.140108204051852	-0.019768668501852	-0.28366383592037	-0.337086266574074	0.365779419444444	0.299975979851852	-0.399921949557407	-0.485819293703704	-0.323508442240741	0.016393923457407	0.191693742633333	-0.304980247962963	0.356072772037037	0.687124163703704	-0.389133559537037	-0.366543121851852	-0.367877189296296	-0.383497147037037	-0.347606639592593	-0.264008468333333	-0.41096787037037	-0.371572473072222	-0.391077873148148	-0.263935056981481	-0.487347927037037	-0.52152949537037	-0.441048358648148	0.118687692187963	0.196703218737037	-0.464742933888889	0.646233637037037	0.522454216314815	-0.389723705407407	-0.521877343333333	-0.501572597962963	-0.075985181333333	-0.143253889222222	-0.168723817533333	-0.288744334092593	-0.409847649281481	0.039928832601852	0.048858866818519	0.236659662496296	-0.287413084037037	-0.457250612407407	-0.564964076388889	0.076347168
15	WALKING_UPSTAIRS	0.270187595833333	-0.028752386070833	-0.116952464895833	-0.026097184027083	-0.004065360435417	-0.379717488104167	0.918544812291667	-0.3149610125	0.0811803405	-0.952562395625	-0.927648821458333	-0.92161847875	0.07297243298125	-0.004173618479167	-0.005258798989583	-0.186944664541667	-0.311861356875	-0.748809454166667	0.0903340029875	-0.154721289270833	0.091168148454792	-0.415251317916667	-0.3302332351	-0.477365945208333	-0.144485986527083	-0.036541916402083	-0.076724249604167	-0.525533949791667	-0.763053512083333	-0.657907649166667	-0.000971394711667	-0.136552217494583	-0.000971394711667	-0.136552217494583	-0.316050382083333	-0.313363553125	-0.201217274	-0.288429008639583	-0.663637117708333	-0.748954848541667	-0.0746328434375	-0.1019354328	-0.5395910825	-0.008382437616667	-0.019132833304167	-0.349600353270833	-0.505013560208333	-0.149770907839583	-0.250961613735417	-0.2370530733125	-0.338102216666667	-0.714554172708333	-0.207231605488542	-0.330391429583333	-0.783004506458333	-0.439499582708333	-0.468496864166667	-0.313514801541667	-0.361096856875	-0.517025245833333	-0.485701745833333	-0.4372253275	-0.243612269004167	-0.523744300833333	-0.284366648060417	-0.4652097360625	-0.219122886220833	-0.165242147958333	-0.255659340833333	-0.038301781347917	-0.261956679958333	-0.391313399375	0.10096009774375	-0.45369356625	-0.308585869854167	-0.291977707054167	-0.731422357916667	-0.793104483333333	0.144010749210625
16	WALKING_UPSTAIRS	0.255986102627451	-0.014365494501177	-0.124074517745098	-0.397083831568627	-0.163732745078431	-0.129283825721569	0.826874282745098	-0.08059260254902	-0.379059698039216	-0.948413552745098	-0.933657461176471	-0.907649558823529	0.0762526677	0.017372933335294	0.038053359162745	-0.521089140196078	-0.425625937254902	-0.593411129607843	0.071840887807843	-0.048613678970588	-0.007792880217647	-0.508087166666667	-0.58638289372549	-0.365025170078431	-0.140908293613922	-0.029621129855882	-0.035416300054902	-0.707264168627451	-0.77471906627451	-0.717101021960784	-0.233990331568627	-0.334795080196078	-0.233990331568627	-0.334795080196078	-0.48321905	-0.493067129607843	-0.308260568039216	-0.518189646470588	-0.737705162156863	-0.797293228431373	-0.474984014705882	-0.268063812745098	-0.335853041176471	-0.369636140980392	-0.166324239117647	-0.094561233145098	-0.438031145882353	-0.223644983547059	-0.301508248862745	-0.546088862941176	-0.468605205294118	-0.565220840588235	-0.538073090196078	-0.417127012352941	-0.620123586470588	-0.332237727509804	-0.535799234509804	-0.519560112156863	-0.53239971627451	-0.642018064117647	-0.492427493529412	-0.509896031372549	-0.559600598431373	-0.387309489901961	-0.380643599411765	-0.311988459980392	-0.419784041764706	-0.370649738235294	-0.418924256078431	-0.093739680576471	-0.475597717843137	-0.51993124	0.067344371407843	-0.630546675490196	-0.532486721568627	-0.279231071313725	-0.787833632352941	-0.825314327058824	0.13453789232549
